Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
17815at7147	Fragmented	hap_ptg000273l_2	907471	908363	-	430	166	0.4681	0.24833110814419226	0	17815at7147	908160_908363_-|907812_907909_-|907472_907709_-
35396at7147	Single	hap_ptg000135l_1	2173619	2174357	+	1005	221	0.7137	0.7151162790697675	0	35396at7147	2173620_2174357_+
28693at7147	Single	hap_ptg000241l_1	1930540	1966746	+	1243	291	0.3968	0.9547619047619048	0	28693at7147	1930541_1930609_+|1947917_1948066_+|1957111_1957944_+|1958440_1958610_+|1958707_1958903_+|1958967_1959249_+|1966393_1966746_+
6487at7147	Single	hap_ptg000104l_1	284304	350296	-	4552	775	0.9201	1.0	0	6487at7147	350183_350296_-|321218_321379_-|320842_321096_-|320611_320764_-|320359_320490_-|309655_309740_-|309349_309441_-|308597_309126_-|284929_285733_-|284530_284859_-|284305_284460_-
37703at7147	Single	hap_ptg000174l_1	2250237	2271504	+	2547	535	0.5856	1.0	0	37703at7147	2250238_2250719_+|2251439_2251659_+|2251722_2252250_+|2269966_2270021_+|2270094_2270582_+|2270652_2270838_+|2270901_2271504_+
43616at7147	Single	hap_ptg000035l_1	501022	512051	+	1220	266	0.4497	0.8423423423423423	0	43616at7147	501023_501055_+|501444_501549_+|501723_501922_+|502000_502076_+|510653_510821_+|510921_512051_+
26918at7147	Single	hap_ptg000599l_1	2499	22193	-	2458	789	0.522	0.9604628736740598	0	26918at7147	21690_22193_-|11510_11824_-|11192_11444_-|10716_11126_-|10061_10407_-|9738_9944_-|9397_9516_-|8930_9338_-|8709_8865_-|8506_8629_-|2500_2652_-
75336at7147	Single	hap_ptg000035l_1	1347354	1347876	+	261	81	0.4472	1.0	0	75336at7147_1	1347355_1347426_+|1347511_1347556_+|1347626_1347876_+
38001at7147	Single	hap_ptg000098l_1	1554197	1567606	+	911	237	0.5302	0.7934508816120907	0	38001at7147_7	1554198_1554286_+|1566683_1566946_+|1567039_1567606_+
40653at7147	Single	hap_ptg000394l_1	120839	122573	+	1035	207	0.4774	1.0	0	40653at7147_1	120840_120875_+|121137_122573_+
45052at7147	Single	hap_ptg000090l_1	2723434	2763329	+	1523	217	0.9671	1.0	0	45052at7147_0	2723435_2723508_+|2739557_2739650_+|2746802_2747097_+|2747178_2747398_+|2747467_2747558_+|2763114_2763223_+|2763305_2763329_+
71142at7147	Single	hap_ptg000073l_1	1092308	1092774	-	600	101	0.8473	1.0	0	71142at7147_0	1092746_1092774_-|1092309_1092672_-
37432at7147	Single	hap_ptg000153l_1	543182	545183	+	1269	384	0.5382	0.982	0	37432at7147_5	543183_543493_+|543552_543716_+|544211_545183_+
4408at7147	Single	hap_ptg000388l_1	1335362	1389875	-	2694	748	0.4867	0.9920141969831411	0	4408at7147_7	1389719_1389875_-|1358381_1359207_-|1356996_1358312_-|1335363_1336457_-
32752at7147	Single	hap_ptg000077l_1	215221	218155	+	2193	633	0.4796	1.0	0	32752at7147_1	215222_215273_+|215343_218155_+
52547at7147	Single	hap_ptg000107l_1	2951358	2952260	-	868	163	0.6294	1.0	0	52547at7147_0	2952024_2952260_-|2951359_2951904_-
44239at7147	Single	hap_ptg000547l_1	70007	70945	-	1028	275	0.6713	0.9372937293729373	0	44239at7147_6	70822_70945_-|70008_70750_-
50872at7147	Single	hap_ptg000221l_1	2438392	2439685	-	1081	235	0.7083	1.0	0	50872at7147_7	2439526_2439685_-|2438939_2439213_-|2438707_2438877_-|2438393_2438578_-
5132at7147	Single	hap_ptg000236l_1	169215	247344	+	3517	929	0.5936	0.9893048128342246	0	5132at7147_2	169216_169995_+|240698_240823_+|240888_241126_+|241372_243534_+|247215_247344_+
37248at7147	Single	hap_ptg000215l_1	3813397	3826073	-	1983	472	0.5696	1.0	0	37248at7147_0	3825964_3826073_-|3815051_3815317_-|3813923_3814988_-|3813398_3813856_-
39439at7147	Single	hap_ptg000546l_1	1018137	1019485	-	845	297	0.459	0.952755905511811	0	39439at7147_0	1019408_1019485_-|1018138_1019148_-
32079at7147	Single	hap_ptg000289l_1	1739396	1747761	-	865	299	0.4545	0.8167770419426048	0	32079at7147_3	1747152_1747761_-|1739397_1739962_-
70268at7147	Single	hap_ptg000554l_1	263117	263801	+	488	166	0.4444	0.9169960474308301	0	70268at7147_9	263118_263801_+
78760at7147	Single	hap_ptg000210l_1	617661	618004	-	309	67	0.6966	1.0	0	78760at7147_9	617876_618004_-|617662_617799_-
37209at7147	Single	hap_ptg000407l_1	323445	324657	-	1296	344	0.6005	0.9672131147540983	0	37209at7147_8	323446_324657_-
40867at7147	Single	hap_ptg000564l_1	161698	168028	+	1357	476	0.4733	0.9263157894736842	0	40867at7147_3	161699_162497_+|165052_165225_+|165300_165512_+|167496_168028_+
63412at7147	Single	hap_ptg000343l_1	1439609	1440630	-	819	275	0.5174	0.946875	0	63412at7147_0	1440558_1440630_-|1439610_1440487_-
71529at7147	Single	hap_ptg000058l_1	985571	986096	+	389	122	0.5342	0.7339449541284404	0	71529at7147_0	985572_985790_+|985857_986096_+
19765at7147	Single	hap_ptg000080l_1	304826	325848	+	2276	487	0.6538	1.0	0	19765at7147_3	304827_305202_+|310086_310286_+|310360_310479_+|310556_310642_+|314900_315337_+|324992_325848_+
49748at7147	Single	hap_ptg000180l_1	5833447	5841428	+	755	206	0.5654	0.9252669039145908	0	49748at7147_8	5833448_5833611_+|5833674_5833807_+|5833870_5834065_+|5841143_5841428_+
66771at7147	Single	hap_ptg000553l_1	180054	181047	+	559	174	0.4127	0.8004338394793926	0	66771at7147_2	180055_181047_+
30695at7147	Single	hap_ptg000407l_1	176008	197370	-	1729	239	0.8707	0.875	0	30695at7147_4	197148_197370_-|186349_186651_-|186060_186264_-|185822_185986_-|176009_176234_-
33458at7147	Fragmented	hap_ptg000183l_1	3410910	3412224	-	647	254	0.4532	0.9404388714733543	0	33458at7147_1	3412156_3412224_-|3411604_3412092_-|3410911_3411360_-
50753at7147	Single	hap_ptg000298l_1	3481008	3504450	-	1262	281	0.7278	0.9634146341463414	0	50753at7147_5	3504336_3504450_-|3493014_3493272_-|3481009_3481582_-
72009at7147	Single	hap_ptg000162l_1	824709	825126	-	400	97	0.5827	0.9354838709677419	0	72009at7147_1	824710_825126_-
23821at7147	Single	hap_ptg000247l_1	215038	225273	-	1646	403	0.6227	0.9859719438877755	0	23821at7147_1	224234_225273_-|224035_224152_-|215039_215347_-
37851at7147	Fragmented	hap_ptg000124l_1	1877537	1878235	-	372	170	0.4221	0.5081081081081081	0	37851at7147_8	1877804_1878235_-|1877538_1877702_-
20280at7147	Single	hap_ptg000251l_1	825751	835400	+	1207	388	0.4875	0.9337231968810916	0	20280at7147_1	825752_826344_+|834419_834837_+|834905_835080_+|835152_835400_+
33436at7147	Single	hap_ptg000237l_1	847291	862408	-	1455	335	0.6552	0.9039301310043668	0	33436at7147_5	862195_862408_-|861355_862133_-|847292_847591_-
13201at7147	Single	hap_ptg000284l_1	4529775	4532452	+	2107	514	0.6274	0.9473684210526315	0	13201at7147_5	4529776_4529850_+|4529911_4531323_+|4531968_4532274_+|4532346_4532452_+
57691at7147	Single	hap_ptg000058l_1	3266085	3277597	-	567	147	0.6069	0.8317307692307693	0	57691at7147_3	3277530_3277597_-|3266086_3266536_-
16294at7147	Single	hap_ptg000384l_1	7761591	7764690	-	1375	561	0.4024	0.9987129987129987	0	16294at7147_8	7764234_7764690_-|7763543_7764172_-|7762544_7763392_-|7761592_7762055_-
7403at7147	Single	hap_ptg000241l_1	3048826	3089594	-	3907	1090	0.6196	0.9547934528448948	0	7403at7147_2	3089415_3089594_-|3083380_3083545_-|3083010_3083305_-|3082614_3082785_-|3051791_3051970_-|3049819_3051669_-|3048827_3049698_-
19959at7147	Single	hap_ptg000155l_1	787619	791205	-	2549	621	0.4748	0.9907251264755481	0	19959at7147_1	791133_791205_-|788404_790991_-|788224_788329_-|787803_788097_-|787620_787728_-
50222at7147	Single	hap_ptg000334l_1	1388559	1398043	-	884	235	0.6667	0.9967320261437909	0	50222at7147_1	1397882_1398043_-|1388560_1389216_-
66532at7147	Single	hap_ptg000145l_1	1810210	1810891	+	541	147	0.5291	0.9390862944162437	0	66532at7147_3	1810211_1810704_+|1810822_1810891_+
55175at7147	Single	hap_ptg000317l_1	1027741	1028416	-	791	182	0.6595	1.0	0	55175at7147_2	1027742_1028416_-
60106at7147	Single	hap_ptg000284l_1	3308021	3313816	-	777	169	0.6151	0.38041733547351525	0	60106at7147_1	3313353_3313816_-|3313094_3313266_-|3308022_3308131_-
8968at7147	Single	hap_ptg000108l_1	4254790	4266976	+	1551	428	0.3994	0.8079008520526724	0	8968at7147_5	4254791_4254988_+|4255084_4255169_+|4255239_4255368_+|4255443_4255568_+|4264023_4264940_+|4265468_4265924_+|4266189_4266976_+
71691at7147	Single	hap_ptg000434l_1	1539062	1572614	-	320	88	0.5922	1.0	0	71691at7147_0	1572545_1572614_-|1567428_1567554_-|1539063_1539174_-
55709at7147	Single	hap_ptg000037l_1	6339262	6343026	-	2910	556	0.9895	1.0	0	55709at7147_2	6342570_6343026_-|6342301_6342494_-|6341755_6342244_-|6339263_6339828_-
3585at7147	Single	hap_ptg000458l_1	1197886	1213570	-	3106	981	0.4655	1.0	0	3585at7147_6	1212981_1213570_-|1212196_1212919_-|1209551_1212130_-|1197887_1198165_-
5446at7147	Single	hap_ptg000124l_1	2047054	2070854	-	2355	652	0.4594	1.0	0	5446at7147_3	2070767_2070854_-|2070520_2070695_-|2068969_2070327_-|2048137_2049118_-|2047492_2048037_-|2047055_2047347_-
39907at7147	Single	hap_ptg000180l_1	6014227	6027174	+	2040	346	0.5961	0.9405204460966543	0	39907at7147_8	6014228_6015553_+|6026518_6027174_+
3707at7147	Single	hap_ptg000289l_1	1863163	1888791	-	3729	924	0.4498	0.8014997794441994	0	3707at7147_5	1887987_1888791_-|1887167_1887903_-|1878112_1878627_-|1877839_1878047_-|1875908_1877770_-|1875758_1875840_-|1863164_1864277_-
40701at7147	Single	hap_ptg000021l_1	5069371	5070856	-	1321	392	0.6459	1.0	0	40701at7147_1	5070000_5070856_-|5069708_5069916_-|5069372_5069505_-
7616at7147	Single	hap_ptg000269l_1	5951121	5953816	+	2563	618	0.5758	1.0	0	7616at7147_6	5951122_5952570_+|5952653_5953816_+
20895at7147	Single	hap_ptg000234l_1	5560101	5591610	+	2121	429	0.6782	1.0	0	20895at7147_8	5560102_5560266_+|5567032_5567230_+|5577124_5577160_+|5577223_5577643_+|5577708_5578409_+|5591178_5591411_+|5591479_5591610_+
2274at7147	Single	hap_ptg000283l_1	1518752	1604886	-	4655	1106	0.5907	1.0	0	2274at7147_1	1604715_1604886_-|1556106_1556240_-|1554305_1555165_-|1525673_1526262_-|1525113_1525613_-|1524599_1525057_-|1524286_1524532_-|1524044_1524222_-|1523486_1523982_-|1522954_1523404_-|1518753_1518944_-
14783at7147	Single	hap_ptg000266l_1	1261910	1269591	+	3320	576	0.8946	1.0	0	14783at7147_1	1261911_1262374_+|1262439_1262706_+|1267271_1267754_+|1267813_1268170_+|1268935_1269046_+|1269120_1269500_+|1269568_1269591_+
21851at7147	Single	hap_ptg000380l_1	912110	913523	-	1421	315	0.575	0.8404605263157895	0	21851at7147_8	912111_913523_-
23455at7147	Single	hap_ptg000259l_1	5788346	5789720	+	1849	385	0.7356	1.0	0	23455at7147_1	5788347_5789720_+
64239at7147	Single	hap_ptg000465l_1	529362	535112	+	707	211	0.5983	0.7864406779661017	0	64239at7147_4	529363_529555_+|529635_529879_+|534849_535112_+
13844at7147	Single	hap_ptg000107l_1	3121663	3140751	-	2484	520	0.7556	0.9429967426710097	0	13844at7147_5	3140484_3140751_-|3140242_3140399_-|3121664_3122980_-
37021at7147	Single	hap_ptg000215l_1	2590752	2596528	-	1513	452	0.533	0.9908424908424909	0	37021at7147_9	2596349_2596528_-|2594684_2595703_-|2594467_2594541_-|2590956_2591174_-|2590753_2590890_-
27761at7147	Single	hap_ptg000320l_1	928322	940486	+	1230	416	0.435	0.9656946826758147	0	27761at7147_3	928323_928829_+|928888_929948_+|940363_940486_+
27281at7147	Single	hap_ptg000248l_1	41158	139271	-	1481	247	0.7101	0.9183673469387755	0	27281at7147_9	139140_139271_-|129079_129217_-|54393_54523_-|41927_42136_-|41640_41863_-|41340_41574_-|41159_41269_-
18561at7147	Single	hap_ptg000297l_1	1242598	1263217	-	1661	485	0.5335	0.9657320872274143	0	18561at7147_3	1263131_1263217_-|1243616_1244489_-|1242687_1243556_-|1242599_1242630_-
66305at7147	Single	hap_ptg000535l_1	45040	69644	+	594	147	0.5714	1.0	0	66305at7147_1	45041_45202_+|45262_45504_+|69384_69644_+
38879at7147	Single	hap_ptg000466l_1	356504	357494	+	1508	307	0.8697	0.9811912225705329	0	38879at7147_0	356505_357494_+
32632at7147	Single	hap_ptg000612l_1	17665	43860	+	1654	408	0.5482	0.8841761827079935	0	32632at7147_2	17666_18177_+|38192_38618_+|38684_38827_+|38896_39214_+|39282_39386_+|43745_43860_+
30343at7147	Single	hap_ptg000077l_1	3217081	3286088	-	1242	268	0.7682	0.672645739910314	0	30343at7147_3	3285960_3286088_-|3285608_3285857_-|3237000_3237256_-|3224633_3224706_-|3217082_3217277_-
30895at7147	Single	hap_ptg000272l_1	1165437	1167213	+	1247	431	0.4508	0.9826689774696707	0	30895at7147_3	1165438_1167213_+
2501at7147	Single	hap_ptg000028l_1	481797	504448	-	6304	1380	0.5954	1.0	0	2501at7147_9	504233_504448_-|492951_497547_-|492074_492839_-|482094_482555_-|481798_482026_-
9178at7147	Single	hap_ptg000273l_1	2044604	2087252	+	3640	590	0.6312	0.9865186360031721	0	9178at7147_1	2044605_2046836_+|2078292_2078914_+|2086411_2086585_+|2086662_2086807_+|2086879_2087014_+|2087079_2087252_+
33001at7147	Single	hap_ptg000178l_1	1451287	1452822	-	678	198	0.4439	1.0	0	33001at7147_6	1452426_1452822_-|1451860_1452264_-|1451590_1451652_-|1451288_1451466_-
49651at7147	Single	hap_ptg000401l_1	2088266	2089826	-	1393	353	0.5768	0.9620253164556962	0	49651at7147_8	2089674_2089826_-|2088986_2089602_-|2088375_2088925_-|2088267_2088313_-
68649at7147	Single	hap_ptg000327l_1	39842	40481	+	467	101	0.6642	1.0	0	68649at7147_0	39843_39911_+|39982_40207_+|40366_40481_+
61334at7147	Single	hap_ptg000283l_1	1427116	1436479	-	739	179	0.6696	1.0	0	61334at7147_7	1436251_1436479_-|1427505_1427788_-|1427117_1427293_-
51873at7147	Single	hap_ptg000387l_1	638190	639008	-	932	213	0.6773	1.0	0	51873at7147_1	638916_639008_-|638191_638850_-
42709at7147	Single	hap_ptg000285l_1	528076	544257	+	936	293	0.5237	1.0	0	42709at7147_9	528077_528254_+|528317_528447_+|543491_543986_+|544049_544257_+
35877at7147	Single	hap_ptg000228l_1	3450927	3452721	-	798	249	0.4735	0.9855072463768116	0	35877at7147_2	3452515_3452721_-|3451738_3452130_-|3451471_3451673_-|3450928_3451084_-
44758at7147	Single	hap_ptg000407l_1	144561	167992	+	1412	674	0.3289	0.9839034205231388	0	44758at7147_0	144562_144824_+|150223_150295_+|156034_156746_+|156831_157806_+|166851_167759_+|167825_167992_+
55164at7147	Single	hap_ptg000127l_1	7336371	7336989	-	957	182	0.8835	0.9493087557603687	0	55164at7147_4	7336372_7336989_-
56071at7147	Single	hap_ptg000012l_1	2071623	2077219	+	823	126	0.981	0.8449197860962567	0	56071at7147_3	2071624_2071753_+|2071810_2072008_+|2077075_2077219_+
63435at7147	Single	hap_ptg000184l_1	135029	136978	-	618	132	0.8623	0.22294022617124395	0	63435at7147_0	136646_136978_-|135030_135110_-
20790at7147	Single	hap_ptg000204l_1	586696	588493	-	1886	378	0.6901	1.0	0	20790at7147_4	587294_588493_-|587117_587202_-|586805_586963_-|586697_586736_-
8259at7147	Single	hap_ptg000213l_1	2931585	2975032	+	2597	575	0.6269	0.9101516919486581	0	8259at7147_8	2931586_2931831_+|2937748_2937789_+|2937852_2937992_+|2938076_2938486_+|2938576_2938746_+|2945892_2945989_+|2952236_2952284_+|2952347_2952523_+|2973900_2974883_+|2974946_2975032_+
65176at7147	Single	hap_ptg000018l_1	3594820	3598034	+	2218	285	0.7401	1.0	0	65176at7147_9	3594821_3594886_+|3594954_3595652_+|3596700_3597145_+|3597220_3597537_+|3597872_3598034_+
53313at7147	Single	hap_ptg000332l_1	132865	134516	+	1003	300	0.5481	0.9891891891891892	0	53313at7147_0	132866_133531_+|133633_133800_+|133861_133950_+|134033_134173_+|134448_134516_+
6114at7147	Single	hap_ptg000048l_1	1401411	1411256	-	3440	733	0.6856	0.9182879377431906	0	6114at7147_6	1411180_1411256_-|1405149_1405284_-|1403940_1404371_-|1402951_1403877_-|1402458_1402892_-|1402229_1402398_-|1401412_1401988_-
17802at7147	Single	hap_ptg000336l_1	1592401	1593994	+	1552	401	0.5439	0.8929765886287625	0	17802at7147_6	1592402_1593994_+
32946at7147	Single	hap_ptg000376l_1	1595910	1613626	+	711	197	0.5902	0.8844621513944223	0	32946at7147_7	1595911_1596091_+|1612951_1613224_+|1613286_1613432_+|1613500_1613626_+
61002at7147	Single	hap_ptg000091l_1	2866141	2866980	-	741	195	0.6087	0.7419354838709677	0	61002at7147_3	2866842_2866980_-|2866142_2866623_-
51410at7147	Single	hap_ptg000157l_1	2863987	2865418	+	1021	303	0.4872	0.9923273657289002	0	51410at7147_5	2863988_2864116_+|2864190_2864947_+|2865081_2865245_+|2865322_2865418_+
26762at7147	Single	hap_ptg000172l_1	5290514	5292942	+	1834	562	0.4592	0.8474226804123711	0	26762at7147_6	5290515_5292016_+|5292078_5292942_+
39596at7147	Single	hap_ptg000066l_1	105137	107166	-	1512	377	0.5884	0.7557803468208093	0	39596at7147_7	107014_107166_-|105632_106850_-|105138_105335_-
15557at7147	Single	hap_ptg000084l_1	4427785	4438479	-	1092	349	0.4789	0.9835680751173709	0	15557at7147_7	4438112_4438479_-|4437968_4438051_-|4427786_4428593_-
47497at7147	Single	hap_ptg000252l_1	2541665	2542892	-	858	275	0.4553	0.9381188118811881	0	47497at7147_7	2542630_2542892_-|2541666_2542539_-
23230at7147	Single	hap_ptg000018l_1	932401	1008766	-	2531	448	0.8915	0.9814471243042672	0	23230at7147_3	1007652_1008766_-|940071_940233_-|939771_939959_-|932402_932566_-
34988at7147	Single	hap_ptg000007l_1	996180	997950	+	1755	379	0.7473	1.0	0	34988at7147_8	996181_996995_+|997404_997950_+
6066at7147	Single	hap_ptg000118l_1	2087267	2266966	-	1204	810	0.3084	0.9354561101549054	0	6066at7147_7	2266855_2266966_-|2208991_2209127_-|2191344_2191531_-|2190782_2190895_-|2173394_2173526_-|2163092_2163262_-|2089683_2089874_-|2088417_2089433_-|2087268_2088363_-
25351at7147	Single	hap_ptg000461l_1	307255	325121	+	1688	339	0.8052	1.0	0	25351at7147_0	307256_307792_+|307870_308139_+|324681_325121_+
976at7147	Single	hap_ptg000384l_1	2969013	2992351	+	6066	1498	0.6335	1.0	0	976at7147_5	2969014_2969648_+|2969785_2970289_+|2970554_2971046_+|2971203_2971291_+|2971361_2971660_+|2978166_2978405_+|2978956_2979698_+|2979881_2980536_+|2982783_2983076_+|2983572_2983990_+|2984060_2984173_+|2984473_2985171_+|2985278_2985412_+|2986174_2986280_+|2992186_2992351_+
41136at7147	Single	hap_ptg000013l_1	3253828	3264834	+	1545	349	0.699	0.881578947368421	0	41136at7147_7	3253829_3253933_+|3263548_3263973_+|3264037_3264246_+|3264312_3264498_+|3264557_3264834_+
72245at7147	Single	hap_ptg000235l_1	773133	773608	+	309	92	0.5588	0.9181818181818182	0	72245at7147_2	773134_773324_+|773497_773608_+
7120at7147	Single	hap_ptg000162l_1	1090346	1104413	+	3843	907	0.5925	0.9721577726218097	0	7120at7147_4	1090347_1090422_+|1090657_1091191_+|1100251_1100424_+|1100486_1102032_+|1102095_1102591_+|1103511_1104413_+
59678at7147	Single	hap_ptg000098l_1	701197	703048	+	721	336	0.3636	0.9005964214711729	0	59678at7147_4	701198_701674_+|702092_702481_+|702557_703048_+
22094at7147	Single	hap_ptg000294l_1	378068	391902	+	1752	427	0.668	0.4627949183303085	0	22094at7147_8	378069_378701_+|391006_391902_+
32748at7147	Single	hap_ptg000183l_1	2208434	2209594	+	1500	241	0.7979	1.0	0	32748at7147_1	2208435_2208735_+|2208864_2209594_+
39708at7147	Single	hap_ptg000335l_1	1373611	1375173	+	933	318	0.4556	1.0	0	39708at7147_1	1373612_1373739_+|1373886_1374118_+|1374314_1375173_+
34843at7147	Single	hap_ptg000013l_1	4488946	4490140	+	584	250	0.3629	0.8616504854368932	0	34843at7147_7	4488947_4489774_+|4489862_4490140_+
22404at7147	Single	hap_ptg000213l_1	710437	730478	+	2479	611	0.4735	0.9381368267831149	0	22404at7147_9	710438_710800_+|716336_716746_+|716865_717774_+|728413_728756_+|728958_730074_+|730192_730478_+
31776at7147	Single	hap_ptg000443l_1	532621	557636	-	1654	414	0.63	0.9651376146788991	0	31776at7147_6	557039_557636_-|548023_548461_-|532622_533160_-
67166at7147	Single	hap_ptg000332l_1	242992	253132	+	606	157	0.663	0.989010989010989	0	67166at7147_5	242993_243311_+|252909_253132_+
63626at7147	Single	hap_ptg000254l_1	1305767	1341888	+	800	205	0.5684	1.0	0	63626at7147_2	1305768_1305830_+|1332802_1332874_+|1333073_1333188_+|1341312_1341698_+|1341826_1341888_+
7282at7147	Single	hap_ptg000505l_1	1087621	1114507	+	890	676	0.2768	0.9938271604938271	0	7282at7147_6	1087622_1087858_+|1088004_1088826_+|1112317_1113439_+|1113562_1114507_+
39249at7147	Single	hap_ptg000180l_1	2932850	2944315	+	928	329	0.4236	1.0	0	39249at7147_2	2932851_2933377_+|2943568_2944315_+
17657at7147	Single	hap_ptg000509l_1	1215134	1230722	+	2420	433	0.719	0.9786910197869102	0	17657at7147_1	1215135_1215867_+|1228934_1229619_+|1229779_1230042_+|1230405_1230722_+
29754at7147	Single	hap_ptg000209l_1	2074331	2075417	-	1036	297	0.5489	0.3982589771490751	0	29754at7147_0	2074332_2075417_-
7573at7147	Single	hap_ptg000036l_1	1707950	1759225	+	2762	592	0.5243	0.932998324958124	0	7573at7147_3	1707951_1708017_+|1714232_1714285_+|1731224_1731299_+|1731444_1731798_+|1731943_1732375_+|1732583_1732918_+|1733117_1733310_+|1740336_1741228_+|1741288_1741728_+|1741794_1742005_+|1742382_1742755_+|1742822_1742959_+|1759091_1759225_+
46433at7147	Single	hap_ptg000236l_1	3659982	3661208	-	1123	237	0.5945	0.8891170431211499	0	46433at7147_0	3661064_3661208_-|3659983_3660998_-
