# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
57063at7147	Duplicated	ptg000093l	1983386	1997256	-	1036	220	https://www.orthodb.org/v10?query=57063at7147	coiled-coil domain-containing protein 94
27701at7147	Duplicated	ptg000340l	524928	536418	+	1700	356	https://www.orthodb.org/v10?query=27701at7147	Glycoside hydrolase family 18, catalytic domain
27701at7147	Duplicated	ptg000326l	4623377	4635247	+	1667	356	https://www.orthodb.org/v10?query=27701at7147	Glycoside hydrolase family 18, catalytic domain
52940at7147	Duplicated	ptg000631l	824387	831755	+	514	218	https://www.orthodb.org/v10?query=52940at7147	peroxisomal membrane protein PEX14
52940at7147	Duplicated	ptg000200l	7586416	7595088	-	508	218	https://www.orthodb.org/v10?query=52940at7147	peroxisomal membrane protein PEX14
27975at7147	Duplicated	ptg000534l	72715	75663	+	2076	561	https://www.orthodb.org/v10?query=27975at7147	conserved oligomeric Golgi complex subunit 6
27975at7147	Duplicated	ptg000109l	2468235	2471161	-	2061	561	https://www.orthodb.org/v10?query=27975at7147	conserved oligomeric Golgi complex subunit 6
6739at7147	Complete	ptg000026l	1833943	1847064	-	2887	577	https://www.orthodb.org/v10?query=6739at7147	Helicase
42799at7147	Duplicated	ptg000106l	3738111	3739419	+	1140	344	https://www.orthodb.org/v10?query=42799at7147	GPI mannosyltransferase 1
42799at7147	Duplicated	ptg000171l	3768735	3770043	+	1139	344	https://www.orthodb.org/v10?query=42799at7147	GPI mannosyltransferase 1
25282at7147	Duplicated	ptg000156l	3962850	4067513	+	588	275	https://www.orthodb.org/v10?query=25282at7147	Inositol-pentakisphosphate 2-kinase
25282at7147	Duplicated	ptg000431l	2168119	2233440	-	579	278	https://www.orthodb.org/v10?query=25282at7147	Inositol-pentakisphosphate 2-kinase
29860at7147	Duplicated	ptg000113l	1912320	1922475	+	1793	346	https://www.orthodb.org/v10?query=29860at7147	TNF receptor-associated factor 4
29860at7147	Duplicated	ptg000196l	4173756	4183845	+	1793	346	https://www.orthodb.org/v10?query=29860at7147	TNF receptor-associated factor 4
29366at7147	Duplicated	ptg000648l	928869	1010789	+	2023	468	https://www.orthodb.org/v10?query=29366at7147	SARAH domain
29366at7147	Duplicated	ptg000418l	313038	388086	-	1990	468	https://www.orthodb.org/v10?query=29366at7147	SARAH domain
50723at7147	Duplicated	ptg000631l	11990812	11991639	+	926	182	https://www.orthodb.org/v10?query=50723at7147	39S ribosomal protein L46, mitochondrial
50723at7147	Duplicated	ptg000121l	3204661	3205487	+	923	182	https://www.orthodb.org/v10?query=50723at7147	39S ribosomal protein L46, mitochondrial
50614at7147	Duplicated	ptg000472l	4286950	4290109	-	1476	297	https://www.orthodb.org/v10?query=50614at7147	protein FAM50 homolog
50614at7147	Duplicated	ptg000318l	691411	701132	+	1469	297	https://www.orthodb.org/v10?query=50614at7147	protein FAM50 homolog
9762at7147	Duplicated	ptg000108l	8413305	8423123	-	3609	966	https://www.orthodb.org/v10?query=9762at7147	WASH complex subunit strumpellin homolog
9762at7147	Duplicated	ptg000095l	2649177	2665939	-	3582	966	https://www.orthodb.org/v10?query=9762at7147	WASH complex subunit strumpellin homolog
61627at7147	Duplicated	ptg000326l	612529	632164	-	870	160	https://www.orthodb.org/v10?query=61627at7147	Protein lin-7 homolog
61627at7147	Duplicated	ptg000262l	3443508	3452893	+	870	160	https://www.orthodb.org/v10?query=61627at7147	Protein lin-7 homolog
37759at7147	Complete	ptg000175l	2667226	2679975	-	1622	361	https://www.orthodb.org/v10?query=37759at7147	vacuolar fusion protein MON1 homolog A
71201at7147	Complete	ptg000443l	3912253	3912931	+	340	124	https://www.orthodb.org/v10?query=71201at7147	protein TIPIN homolog
11951at7147	Duplicated	ptg000273l	192129	200611	-	1970	613	https://www.orthodb.org/v10?query=11951at7147	Sterol regulatory element-binding protein 1
11951at7147	Duplicated	ptg000056l	3711621	3723349	-	1951	614	https://www.orthodb.org/v10?query=11951at7147	Sterol regulatory element-binding protein 1
7416at7147	Duplicated	ptg000011l	1607447	1659362	+	2922	608	https://www.orthodb.org/v10?query=7416at7147	Winged helix-like DNA-binding domain superfamily
7416at7147	Duplicated	ptg000633l	1162792	1245856	+	2931	610	https://www.orthodb.org/v10?query=7416at7147	Winged helix-like DNA-binding domain superfamily
2361at7147	Duplicated	ptg000409l	838560	865880	+	3218	1083	https://www.orthodb.org/v10?query=2361at7147	DNA polymerase
2361at7147	Duplicated	ptg000179l	5046377	5073486	-	3197	1082	https://www.orthodb.org/v10?query=2361at7147	DNA polymerase
63760at7147	Duplicated	ptg000521l	908589	952825	-	495	124	https://www.orthodb.org/v10?query=63760at7147	uncharacterized protein LOC108967203
63760at7147	Duplicated	ptg000190l	503280	548256	-	495	124	https://www.orthodb.org/v10?query=63760at7147	uncharacterized protein LOC108967203
65776at7147	Duplicated	ptg000150l	1680554	1686518	-	561	178	https://www.orthodb.org/v10?query=65776at7147	Thiamin pyrophosphokinase
65776at7147	Duplicated	ptg000574l	1778530	1779724	-	561	177	https://www.orthodb.org/v10?query=65776at7147	Thiamin pyrophosphokinase
27014at7147	Duplicated	ptg000021l	4386969	4418040	+	1870	418	https://www.orthodb.org/v10?query=27014at7147	zinc transporter 9
27014at7147	Duplicated	ptg000216l	2837773	2869235	+	1870	418	https://www.orthodb.org/v10?query=27014at7147	zinc transporter 9
23111at7147	Duplicated	ptg000486l	2250874	2297856	-	2347	587	https://www.orthodb.org/v10?query=23111at7147	Sterile alpha motif domain
23111at7147	Duplicated	ptg000261l	758131	797645	-	2335	584	https://www.orthodb.org/v10?query=23111at7147	Sterile alpha motif domain
39959at7147	Complete	ptg000573l	510398	545503	-	1148	259	https://www.orthodb.org/v10?query=39959at7147	protein MEMO1
36741at7147	Duplicated	ptg000286l	1840813	1843059	+	1218	285	https://www.orthodb.org/v10?query=36741at7147	Adenosine kinase
36741at7147	Duplicated	ptg000185l	2007006	2009027	-	1218	285	https://www.orthodb.org/v10?query=36741at7147	Adenosine kinase
22088at7147	Duplicated	ptg000550l	2018473	2020298	-	2533	428	https://www.orthodb.org/v10?query=22088at7147	Zona pellucida domain
22088at7147	Duplicated	ptg000307l	1738617	1740442	+	2533	428	https://www.orthodb.org/v10?query=22088at7147	Zona pellucida domain
31817at7147	Duplicated	ptg000038l	887692	923870	-	864	216	https://www.orthodb.org/v10?query=31817at7147	CRAL-TRIO lipid binding domain
31817at7147	Duplicated	ptg000169l	28848586	28883551	+	823	258	https://www.orthodb.org/v10?query=31817at7147	CRAL-TRIO lipid binding domain
37837at7147	Duplicated	ptg000562l	113281	125222	-	990	270	https://www.orthodb.org/v10?query=37837at7147	Acyl-CoA N-acyltransferase
37837at7147	Duplicated	ptg000026l	320534	334741	+	990	270	https://www.orthodb.org/v10?query=37837at7147	Acyl-CoA N-acyltransferase
65409at7147	Duplicated	ptg000151l	353964	356322	-	990	272	https://www.orthodb.org/v10?query=65409at7147	Chitin binding domain
65409at7147	Duplicated	ptg000165l	4988705	4991063	-	974	272	https://www.orthodb.org/v10?query=65409at7147	Chitin binding domain
17682at7147	Duplicated	ptg000584l	2904129	2935195	+	1590	363	https://www.orthodb.org/v10?query=17682at7147	zinc transporter foi
17682at7147	Duplicated	ptg000213l	2817811	2840693	+	1580	363	https://www.orthodb.org/v10?query=17682at7147	zinc transporter foi
61997at7147	Duplicated	ptg000723l	583800	584341	-	508	75	https://www.orthodb.org/v10?query=61997at7147	Ribosomal protein L15
61997at7147	Duplicated	ptg000587l	544951	545485	-	508	75	https://www.orthodb.org/v10?query=61997at7147	Ribosomal protein L15
32369at7147	Duplicated	ptg000298l	3838622	3847546	+	1755	361	https://www.orthodb.org/v10?query=32369at7147	Septin
32369at7147	Duplicated	ptg000425l	1229047	1230322	+	1755	361	https://www.orthodb.org/v10?query=32369at7147	Septin
42569at7147	Complete	ptg000253l	3104208	3162864	+	1010	244	https://www.orthodb.org/v10?query=42569at7147	short-chain dehydrogenase/reductase family 16C member 6
68471at7147	Duplicated	ptg000121l	3502048	3516264	-	505	110	https://www.orthodb.org/v10?query=68471at7147	Insect cuticle protein
68471at7147	Duplicated	ptg000631l	12263627	12281343	-	503	110	https://www.orthodb.org/v10?query=68471at7147	Insect cuticle protein
26125at7147	Duplicated	ptg000401l	1974782	1992165	-	1058	455	https://www.orthodb.org/v10?query=26125at7147	uncharacterized protein LOC110190408
26125at7147	Duplicated	ptg000004l	7560414	7570555	+	1052	455	https://www.orthodb.org/v10?query=26125at7147	uncharacterized protein LOC110190408
6917at7147	Duplicated	ptg000097l	19052471	19077376	+	3250	675	https://www.orthodb.org/v10?query=6917at7147	Lon protease homolog, mitochondrial
6917at7147	Duplicated	ptg000367l	1856897	1877544	-	3244	675	https://www.orthodb.org/v10?query=6917at7147	Lon protease homolog, mitochondrial
67720at7147	Duplicated	ptg000011l	6156551	6163227	+	540	113	https://www.orthodb.org/v10?query=67720at7147	Mediator of RNA polymerase II transcription subunit 10
67720at7147	Duplicated	ptg000310l	2254827	2257284	-	540	113	https://www.orthodb.org/v10?query=67720at7147	Mediator of RNA polymerase II transcription subunit 10
11914at7147	Duplicated	ptg000163l	1190411	1207864	+	3354	603	https://www.orthodb.org/v10?query=11914at7147	Disintegrin domain
11914at7147	Duplicated	ptg000405l	913054	939439	-	3323	603	https://www.orthodb.org/v10?query=11914at7147	Disintegrin domain
62679at7147	Complete	ptg000459l	1366904	1420839	-	735	156	https://www.orthodb.org/v10?query=62679at7147	DM DNA-binding domain
64601at7147	Duplicated	ptg000067l	5082431	5099446	+	722	139	https://www.orthodb.org/v10?query=64601at7147	protein mago nashi
64601at7147	Duplicated	ptg000060l	1587984	1605562	-	722	139	https://www.orthodb.org/v10?query=64601at7147	protein mago nashi
28210at7147	Duplicated	ptg000010l	5865609	5867657	+	1457	280	https://www.orthodb.org/v10?query=28210at7147	vacuolar protein sorting-associated protein 26
28210at7147	Duplicated	ptg000155l	4247439	4249209	+	1457	280	https://www.orthodb.org/v10?query=28210at7147	vacuolar protein sorting-associated protein 26
35581at7147	Duplicated	ptg000291l	3190621	3202901	-	998	371	https://www.orthodb.org/v10?query=35581at7147	Zinc finger, RING/FYVE/PHD-type
35581at7147	Duplicated	ptg000468l	1842061	1856489	-	966	360	https://www.orthodb.org/v10?query=35581at7147	Zinc finger, RING/FYVE/PHD-type
23771at7147	Duplicated	ptg000237l	1464902	1502456	-	891	354	https://www.orthodb.org/v10?query=23771at7147	cytochrome P450 315a1, mitochondrial
23771at7147	Duplicated	ptg000089l	1898949	1911359	+	865	353	https://www.orthodb.org/v10?query=23771at7147	cytochrome P450 315a1, mitochondrial
55972at7147	Complete	ptg000175l	2690394	2712085	+	1269	238	https://www.orthodb.org/v10?query=55972at7147	putative RNA-binding protein Luc7-like 1
23440at7147	Duplicated	ptg000042l	3642760	3663898	+	2190	571	https://www.orthodb.org/v10?query=23440at7147	protein SDA1 homolog
23440at7147	Duplicated	ptg000422l	1274846	1295431	-	2184	571	https://www.orthodb.org/v10?query=23440at7147	protein SDA1 homolog
43770at7147	Duplicated	ptg000042l	4400060	4409476	+	1023	247	https://www.orthodb.org/v10?query=43770at7147	ATP synthase subunit gamma
43770at7147	Duplicated	ptg000422l	560832	569624	-	1023	247	https://www.orthodb.org/v10?query=43770at7147	ATP synthase subunit gamma
40793at7147	Duplicated	ptg000756l	211351	212455	+	1348	265	https://www.orthodb.org/v10?query=40793at7147	WD40-repeat-containing domain
40793at7147	Duplicated	ptg000380l	2776926	2778051	+	1348	265	https://www.orthodb.org/v10?query=40793at7147	WD40-repeat-containing domain
37074at7147	Duplicated	ptg000323l	39879	53688	-	1228	273	https://www.orthodb.org/v10?query=37074at7147	4-hydroxybenzoate polyprenyltransferase, mitochondrial
37074at7147	Duplicated	ptg000544l	334809	354977	-	1225	273	https://www.orthodb.org/v10?query=37074at7147	4-hydroxybenzoate polyprenyltransferase, mitochondrial
23968at7147	Duplicated	ptg000297l	1714973	1729936	+	1956	430	https://www.orthodb.org/v10?query=23968at7147	protein RFT1 homolog
23968at7147	Duplicated	ptg000083l	22802	34122	+	1956	430	https://www.orthodb.org/v10?query=23968at7147	protein RFT1 homolog
178at7147	Duplicated	ptg000640l	906814	1021598	+	14318	3333	https://www.orthodb.org/v10?query=178at7147	Pleckstrin homology domain
178at7147	Duplicated	ptg000224l	1127798	1247863	+	14281	3328	https://www.orthodb.org/v10?query=178at7147	Pleckstrin homology domain
2306at7147	Duplicated	ptg000195l	552057	556715	-	3770	913	https://www.orthodb.org/v10?query=2306at7147	Leucine-rich repeat
2306at7147	Duplicated	ptg000670l	498604	503262	-	3775	913	https://www.orthodb.org/v10?query=2306at7147	Leucine-rich repeat
40755at7147	Duplicated	ptg000473l	607095	765220	-	1567	269	https://www.orthodb.org/v10?query=40755at7147	EF-hand domain
40755at7147	Duplicated	ptg000314l	7337066	7487127	+	1567	269	https://www.orthodb.org/v10?query=40755at7147	EF-hand domain
35053at7147	Duplicated	ptg000165l	2400537	2402396	+	2440	489	https://www.orthodb.org/v10?query=35053at7147	RNA helicase
35053at7147	Duplicated	ptg000013l	2211736	2213598	-	2442	489	https://www.orthodb.org/v10?query=35053at7147	RNA helicase
7384at7147	Duplicated	ptg000128l	4280756	4315263	-	1888	785	https://www.orthodb.org/v10?query=7384at7147	Structural maintenance of chromosomes 5 smc5
7384at7147	Duplicated	ptg000495l	361307	395221	-	1883	785	https://www.orthodb.org/v10?query=7384at7147	Structural maintenance of chromosomes 5 smc5
14996at7147	Duplicated	ptg000292l	4033128	4067267	+	3082	632	https://www.orthodb.org/v10?query=14996at7147	alpha-1,2-Mannosidase
14996at7147	Duplicated	ptg000196l	13127724	13166488	-	3018	632	https://www.orthodb.org/v10?query=14996at7147	alpha-1,2-Mannosidase
2383at7147	Duplicated	ptg000144l	2816335	2822363	-	5048	896	https://www.orthodb.org/v10?query=2383at7147	Ankyrin repeat-containing domain
2383at7147	Duplicated	ptg000051l	1447391	1453438	+	5042	895	https://www.orthodb.org/v10?query=2383at7147	Ankyrin repeat-containing domain
66809at7147	Duplicated	ptg000035l	4959347	4960220	+	697	153	https://www.orthodb.org/v10?query=66809at7147	Insect cuticle protein
66809at7147	Duplicated	ptg000137l	457395	458265	+	677	154	https://www.orthodb.org/v10?query=66809at7147	Insect cuticle protein
51294at7147	Complete	ptg000047l	8814556	8815732	-	1056	204	https://www.orthodb.org/v10?query=51294at7147	ER membrane protein complex subunit 3
8618at7147	Duplicated	ptg000436l	2586671	2614623	+	3386	699	https://www.orthodb.org/v10?query=8618at7147	Putative G-protein coupled receptor 158
8618at7147	Duplicated	ptg000193l	1906283	1930383	+	3385	699	https://www.orthodb.org/v10?query=8618at7147	Putative G-protein coupled receptor 158
58053at7147	Duplicated	ptg000084l	5661912	5674107	-	800	248	https://www.orthodb.org/v10?query=58053at7147	glycerophosphodiester phosphodiesterase 1
58053at7147	Duplicated	ptg000252l	7719168	7736172	+	797	248	https://www.orthodb.org/v10?query=58053at7147	glycerophosphodiester phosphodiesterase 1
61929at7147	Duplicated	ptg000832l	157892	175105	+	619	158	https://www.orthodb.org/v10?query=61929at7147	dopamine N-acetyltransferase
61929at7147	Duplicated	ptg000861l	162104	189189	+	613	158	https://www.orthodb.org/v10?query=61929at7147	dopamine N-acetyltransferase
7366at7147	Duplicated	ptg000522l	1493364	1523053	-	4112	778	https://www.orthodb.org/v10?query=7366at7147	catenin alpha
7366at7147	Duplicated	ptg000615l	879714	898543	-	4112	778	https://www.orthodb.org/v10?query=7366at7147	catenin alpha
72354at7147	Duplicated	ptg000063l	6941893	6980209	+	782	99	https://www.orthodb.org/v10?query=72354at7147	endocuticle structural glycoprotein ABD-4
72354at7147	Duplicated	ptg000317l	5739653	5782820	+	766	99	https://www.orthodb.org/v10?query=72354at7147	endocuticle structural glycoprotein ABD-4
39987at7147	Duplicated	ptg000217l	1143405	1144570	+	1553	299	https://www.orthodb.org/v10?query=39987at7147	septin-1
39987at7147	Duplicated	ptg000075l	3348634	3349799	-	1522	299	https://www.orthodb.org/v10?query=39987at7147	septin-1
60879at7147	Duplicated	ptg000550l	539528	541193	-	690	200	https://www.orthodb.org/v10?query=60879at7147	protein spindle-F
60879at7147	Duplicated	ptg000393l	1058631	1059979	+	684	200	https://www.orthodb.org/v10?query=60879at7147	protein spindle-F
37592at7147	Duplicated	ptg000670l	602238	603468	+	1284	269	https://www.orthodb.org/v10?query=37592at7147	L-threonine 3-dehydrogenase, mitochondrial
37592at7147	Duplicated	ptg000195l	647277	648509	+	1280	269	https://www.orthodb.org/v10?query=37592at7147	L-threonine 3-dehydrogenase, mitochondrial
10216at7147	Duplicated	ptg000196l	5906123	5916414	+	2750	701	https://www.orthodb.org/v10?query=10216at7147	DNA topoisomerase
10216at7147	Duplicated	ptg000017l	8468216	8490944	-	2752	701	https://www.orthodb.org/v10?query=10216at7147	DNA topoisomerase
45554at7147	Duplicated	ptg000444l	889382	899896	-	1357	238	https://www.orthodb.org/v10?query=45554at7147	Ribonuclease H superfamily
45554at7147	Duplicated	ptg000157l	8696296	8705692	+	1357	238	https://www.orthodb.org/v10?query=45554at7147	Ribonuclease H superfamily
16269at7147	Duplicated	ptg000088l	170157	184895	-	2245	479	https://www.orthodb.org/v10?query=16269at7147	delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
16269at7147	Duplicated	ptg000282l	1239257	1259055	-	2179	479	https://www.orthodb.org/v10?query=16269at7147	delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
72254at7147	Duplicated	ptg000306l	1019065	1019798	-	547	121	https://www.orthodb.org/v10?query=72254at7147	vesicle transport protein GOT1B
72254at7147	Duplicated	ptg000731l	580932	602937	-	546	121	https://www.orthodb.org/v10?query=72254at7147	vesicle transport protein GOT1B
25266at7147	Duplicated	ptg000101l	4836174	4837422	-	1432	356	https://www.orthodb.org/v10?query=25266at7147	adenosine 3'-phospho 5'-phosphosulfate transporter 1
25266at7147	Duplicated	ptg000101l	4836174	4837422	-	1432	356	https://www.orthodb.org/v10?query=25266at7147	adenosine 3'-phospho 5'-phosphosulfate transporter 1
