Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
71201at7147	Single	ptg000214l_1	5885646	5886393	+	356	124	0.3775	1.0	0	71201at7147	5885647_5886393_+
11951at7147	Duplicated	ptg000501l_1	766568	779450	+	1931	620	0.4238	0.9348034515819751	0	11951at7147	766569_766952_+|776282_778419_+|778490_778604_+|778852_779025_+|779100_779450_+
11951at7147	Duplicated	ptg000233l_1	1268841	1272023	+	1887	620	0.4565	0.8312559923298178	0	11951at7147	1268842_1270982_+|1271053_1271167_+|1271426_1271599_+|1271673_1272023_+
7416at7147	Single	ptg000349l_1	1834150	1871306	+	2963	615	0.6317	0.9837209302325581	0	7416at7147	1834151_1834251_+|1855058_1855347_+|1855432_1855577_+|1865626_1866558_+|1866615_1867144_+|1867231_1867719_+|1871108_1871306_+
23111at7147	Single	ptg000148l_1	10638792	10675229	+	2284	584	0.6159	0.9909638554216867	0	23111at7147	10638793_10639359_+|10666132_10666605_+|10666789_10667679_+|10674383_10674547_+|10675110_10675229_+
27930at7147	Single	ptg000265l_1	1081383	1101280	+	2317	517	0.6501	0.9776536312849162	0	27930at7147	1081384_1081446_+|1081515_1081847_+|1081907_1083306_+|1100983_1101280_+
37090at7147	Single	ptg000392l_1	2620870	2622116	-	1048	311	0.5344	0.9629629629629629	0	37090at7147	2621773_2622116_-|2620871_2621660_-
36741at7147	Single	ptg000029l_1	1793172	1803061	-	1212	285	0.654	0.9884057971014493	0	36741at7147	1802922_1803061_-|1799043_1799568_-|1793173_1793529_-
61185at7147	Single	ptg000079l_1	4078537	4079350	+	531	168	0.5023	0.9447004608294931	0	61185at7147	4078538_4078745_+|4078929_4079350_+
31817at7147	Single	ptg000069l_1	4517387	4542215	-	801	217	0.5244	1.0	0	31817at7147	4542104_4542215_-|4520454_4521162_-|4517388_4517505_-
2750at7147	Single	ptg000470l_1	589913	595590	-	5510	1064	0.86	1.0	0	2750at7147	595365_595590_-|593522_594697_-|592479_592786_-|589914_591833_-
65409at7147	Duplicated	ptg000216l_1	524789	532572	+	999	270	0.4056	0.9424342105263158	0	65409at7147	524790_524876_+|524959_525109_+|525165_525289_+|530767_531516_+|531949_532572_+
65409at7147	Duplicated	ptg000530l_1	996764	1009553	-	1013	271	0.3991	0.9424342105263158	0	65409at7147	1009467_1009553_-|1009216_1009366_-|1009036_1009160_-|997666_998570_-|996765_997338_-
26753at7147	Duplicated	ptg000245l_1	861652	864676	-	2316	444	0.6929	0.9955947136563876	0	26753at7147	864481_864676_-|861653_863382_-
26753at7147	Duplicated	ptg000148l_1	15572936	15575136	-	2309	444	0.6914	0.9955947136563876	0	26753at7147	15574941_15575136_-|15572937_15574666_-
22137at7147	Single	ptg000286l_1	5803881	5817802	+	1917	582	0.4964	0.5448028673835126	0	22137at7147	5803882_5804061_+|5815324_5816115_+|5816201_5816690_+|5816832_5817802_+
17682at7147	Single	ptg000329l_1	5768683	5776094	+	1559	367	0.4929	0.9727272727272728	0	17682at7147	5768684_5769093_+|5769424_5770939_+|5775954_5776094_+
17989at7147	Single	ptg000136l_1	4217327	4220301	+	2691	528	0.8191	0.903177004538578	0	17989at7147	4217328_4218860_+|4219973_4220123_+|4220195_4220301_+
61997at7147	Single	ptg000071l_1	4937883	4938510	+	505	75	0.7965	1.0	0	61997at7147	4937884_4937919_+|4938208_4938510_+
32369at7147	Single	ptg000065l_1	6772710	6774296	-	1749	361	0.8658	0.6188925081433225	0	32369at7147	6774051_6774296_-|6773173_6773973_-|6772711_6772803_-
42569at7147	Duplicated	ptg000325l_1	2907626	2962792	+	982	244	0.602	0.8348348348348348	0	42569at7147	2907627_2907765_+|2947018_2947490_+|2962493_2962792_+
42569at7147	Duplicated	ptg000046l_1	17893	88943	+	981	244	0.602	0.8348348348348348	0	42569at7147	17894_18032_+|75497_75969_+|88644_88943_+
23079at7147	Single	ptg000015l_1	12713870	12722207	-	1938	372	0.8043	0.2534511319712866	0	23079at7147	12722078_12722207_-|12721192_12722007_-|12720960_12721122_-|12713871_12714081_-
34388at7147	Single	ptg000117l_1	4166348	4177823	+	1250	287	0.6765	0.5362776025236593	0	34388at7147	4166349_4166422_+|4166495_4166645_+|4166708_4167025_+|4177353_4177823_+
30248at7147	Single	ptg000093l_1	4181562	4183407	-	1981	391	0.7702	0.6998468606431854	0	30248at7147	4183158_4183407_-|4182667_4182986_-|4182235_4182603_-|4181904_4182173_-|4181563_4181706_-
40428at7147	Single	ptg000491l_1	324150	325435	+	965	267	0.5921	0.9148936170212766	0	40428at7147	324151_324316_+|324573_324815_+|324876_325321_+|325379_325435_+
6917at7147	Single	ptg000400l_1	32617	39405	+	3308	675	0.7702	1.0	0	6917at7147	32618_32632_+|33058_33322_+|33385_33709_+|33775_33904_+|36650_36954_+|37015_37437_+|37497_37684_+|38540_39405_+
11914at7147	Single	ptg000286l_1	2150291	2152789	+	3334	603	0.851	0.9592391304347826	0	11914at7147	2150292_2151041_+|2151106_2151300_+|2151439_2151577_+|2151659_2152564_+|2152629_2152789_+
62679at7147	Single	ptg000125l_1	1450567	1477082	+	734	156	0.603	0.9541984732824428	0	62679at7147	1450568_1450708_+|1472402_1472624_+|1476650_1477082_+
64601at7147	Single	ptg000194l_1	20904593	20905406	-	722	139	0.906	1.0	0	64601at7147	20905140_20905406_-|20904594_20904773_-
50271at7147	Single	ptg000532l_1	757554	758994	+	910	324	0.3943	0.9917525773195877	0	50271at7147	757555_757629_+|757701_757798_+|757854_758994_+
51812at7147	Duplicated	ptg000117l_1	1143638	1145421	+	971	239	0.6034	1.0	0	51812at7147	1143639_1143684_+|1144313_1144416_+|1144500_1144749_+|1144952_1145421_+
51812at7147	Duplicated	ptg000254l_1	3983145	3984684	+	954	239	0.619	0.9390681003584229	0	51812at7147	3983146_3983244_+|3983328_3983577_+|3984215_3984684_+
35581at7147	Single	ptg000362l_1	3118694	3143723	-	988	371	0.4538	0.8817635270541082	0	35581at7147	3143536_3143723_-|3143361_3143452_-|3123971_3124170_-|3123510_3123696_-|3122475_3122979_-|3118695_3118905_-
55972at7147	Duplicated	ptg000167l_1	2531113	2550430	-	1247	234	0.7796	1.0	0	55972at7147	2550370_2550430_-|2536766_2536860_-|2532002_2532100_-|2531340_2531922_-|2531114_2531211_-
55972at7147	Duplicated	ptg000025l_1	10431475	10447483	-	1220	224	0.7273	1.0	0	55972at7147	10447423_10447483_-|10437989_10438083_-|10432323_10432421_-|10431476_10432243_-
23440at7147	Single	ptg000075l_1	7565819	7568299	-	2171	571	0.5792	1.0	0	23440at7147	7568111_7568299_-|7567222_7568048_-|7565820_7567062_-
43770at7147	Single	ptg000075l_1	8101121	8102408	+	1024	247	0.724	0.9331103678929766	0	43770at7147	8101122_8101228_+|8101300_8101436_+|8101828_8102408_+
40793at7147	Single	ptg000267l_1	483870	484978	-	1353	265	0.9029	0.332934131736527	0	40793at7147	484279_484978_-|483871_484004_-
37074at7147	Single	ptg000244l_1	2068878	2081470	+	1217	273	0.7535	0.7513227513227513	0	37074at7147	2068879_2069616_+|2081357_2081470_+
2306at7147	Single	ptg000205l_1	2897171	2901729	+	3771	906	0.5377	0.9664967225054625	0	2306at7147	2897172_2899634_+|2899703_2900081_+|2900147_2900529_+|2900662_2901729_+
14996at7147	Single	ptg000075l_1	12304922	12322106	+	3015	623	0.7333	0.9656992084432717	0	14996at7147	12304923_12305248_+|12319415_12319567_+|12319638_12320412_+|12320483_12320572_+|12320813_12321385_+|12321452_12321654_+|12321780_12321862_+|12321928_12322106_+
66809at7147	Single	ptg000052l_1	12272016	12272871	+	678	154	0.4784	0.3172093023255814	0	66809at7147	12272017_12272871_+
51294at7147	Single	ptg000054l_1	595867	596697	+	1056	204	0.8831	1.0	0	51294at7147	595868_596016_+|596081_596490_+|596564_596697_+
8618at7147	Fragmented	ptg000382l_1	682961	685250	-	2004	438	0.7065	0.6091245376078915	0	8618at7147	684124_685250_-|683832_683949_-|682962_683198_-
58053at7147	Single	ptg000142l_1	1085590	1089610	+	785	248	0.4511	0.9889196675900277	0	58053at7147	1085591_1085914_+|1085994_1086166_+|1086224_1086440_+|1089178_1089392_+|1089463_1089610_+
61929at7147	Single	ptg000081l_1	1521954	1532727	+	618	158	0.6139	0.8923766816143498	0	61929at7147	1521955_1522116_+|1522179_1522378_+|1532423_1532495_+|1532557_1532727_+
74132at7147	Single	ptg000409l_1	2771717	2772201	+	447	114	0.6143	1.0	0	74132at7147	2771718_2772011_+|2772076_2772201_+
7366at7147	Single	ptg000346l_1	2450710	2474666	-	4063	778	0.8738	1.0	0	7366at7147	2474522_2474666_-|2473508_2474406_-|2472602_2473438_-|2471781_2471853_-|2471563_2471630_-|2471018_2471497_-|2470819_2470935_-|2450711_2450872_-
72354at7147	Single	ptg000128l_1	4420622	4490759	+	643	95	0.4005	0.8568129330254042	0	72354at7147	4420623_4420747_+|4421180_4421421_+|4455426_4455693_+|4490233_4490631_+|4490702_4490759_+
39987at7147	Single	ptg000106l_1	7205159	7206409	+	1556	299	0.8596	1.0	0	39987at7147	7205160_7205611_+|7205754_7206119_+|7206181_7206409_+
45755at7147	Single	ptg000474l_1	2802585	2819882	-	1221	368	0.5216	0.9230769230769231	0	45755at7147	2819765_2819882_-|2813863_2814072_-|2813683_2813801_-|2813483_2813627_-|2802779_2803420_-|2802586_2802716_-
37592at7147	Single	ptg000205l_1	2788103	2799938	-	1262	269	0.7902	0.8724035608308606	0	37592at7147	2799404_2799938_-|2788104_2788483_-
45554at7147	Single	ptg000330l_1	2239614	2254552	+	1349	238	0.8615	1.0	0	45554at7147	2239615_2240373_+|2254433_2254552_+
16269at7147	Single	ptg000431l_1	6234869	6249705	-	2237	479	0.7509	0.9397590361445783	0	16269at7147	6249251_6249705_-|6249021_6249192_-|6248769_6248956_-|6248114_6248704_-|6247931_6248049_-|6234870_6234982_-
15236at7147	Single	ptg000149l_1	13695475	13712997	+	3108	692	0.5829	0.9910269192422732	0	15236at7147	13695476_13696526_+|13709835_13710172_+|13710305_13710700_+|13710772_13710845_+|13711076_13711204_+|13711331_13711590_+|13712171_13712997_+
22412at7147	Single	ptg000267l_1	449842	460770	+	1880	411	0.6641	0.3105229180116204	0	22412at7147	449843_449943_+|458804_459090_+|459152_459313_+|459480_459638_+|459769_460091_+|460231_460770_+
72435at7147	Single	ptg000082l_1	6155562	6171137	+	243	70	0.4948	0.7380952380952381	0	72435at7147	6155563_6155751_+|6171036_6171137_+
63978at7147	Single	ptg000025l_1	6597992	6599082	-	633	171	0.6188	0.9262672811059908	0	63978at7147	6598612_6599082_-|6597993_6598118_-
67421at7147	Single	ptg000393l_1	2234246	2235846	+	621	103	0.9431	1.0	0	67421at7147	2234247_2234300_+|2235455_2235583_+|2235661_2235846_+
38816at7147	Fragmented	ptg000533l_1	6537247	6572217	+	580	217	0.461	0.465818759936407	0	38816at7147	6537248_6537487_+|6537554_6537686_+|6537955_6538143_+|6538387_6538492_+|6572018_6572217_+
67102at7147	Single	ptg000139l_1	8645235	8646464	-	1538	242	0.8289	0.9497354497354498	0	67102at7147	8645865_8646464_-|8645683_8645807_-|8645236_8645623_-
40273at7147	Single	ptg000102l_1	1049276	1051116	+	1282	356	0.5605	0.9736842105263158	0	40273at7147	1049277_1049444_+|1049682_1049973_+|1050197_1050744_+|1050808_1051116_+
7575at7147	Single	ptg000070l_1	4510412	4541339	+	2966	697	0.5908	1.0	0	7575at7147	4510413_4510517_+|4527900_4528148_+|4528211_4529262_+|4529321_4529499_+|4539400_4540451_+|4540772_4540945_+|4541014_4541196_+|4541268_4541339_+
71842at7147	Single	ptg000123l_1	4741981	4742424	+	278	85	0.5085	0.9595959595959596	0	71842at7147	4741982_4741999_+|4742089_4742424_+
12250at7147	Single	ptg000032l_1	3878795	3884247	-	2181	636	0.399	1.0	0	12250at7147	3882420_3884247_-|3878898_3881160_-|3878796_3878835_-
65279at7147	Single	ptg000447l_1	918627	954595	+	1005	108	0.793	0.8755020080321285	0	65279at7147	918628_918784_+|919232_919378_+|942530_942712_+|954402_954595_+
29889at7147	Single	ptg000110l_1	3557214	3578643	+	2246	417	0.8028	0.8405572755417957	0	29889at7147	3557215_3557414_+|3567759_3568145_+|3568680_3569613_+|3578536_3578643_+
42176at7147	Single	ptg000287l_1	1729896	1730904	-	719	263	0.4201	1.0	0	42176at7147	1729897_1730904_-
65345at7147	Single	ptg000043l_1	3056568	3057242	-	492	126	0.5799	0.9024390243902439	0	65345at7147	3057197_3057242_-|3056569_3057029_-
31417at7147	Single	ptg000010l_1	1085179	1086154	+	1086	270	0.6338	0.9264705882352942	0	31417at7147	1085180_1086154_+
7732at7147	Single	ptg000116l_1	1384190	1442811	+	3554	668	0.6943	1.0	0	7732at7147	1384191_1384526_+|1402215_1402723_+|1402792_1402941_+|1414552_1414819_+|1415529_1415666_+|1415749_1416009_+|1420679_1421099_+|1421163_1421768_+|1424786_1424948_+|1442697_1442811_+
61970at7147	Single	ptg000503l_1	118565	119069	+	767	160	0.8988	1.0	0	61970at7147	118566_119069_+
12916at7147	Single	ptg000362l_1	4598135	4612544	+	2595	684	0.5647	0.5205320994794679	0	12916at7147	4598136_4598983_+|4599108_4599780_+|4611176_4611319_+|4611383_4611552_+|4611614_4612544_+
32288at7147	Duplicated	ptg000289l_1	1045273	1046649	+	1908	358	0.8689	0.8438177874186551	0	32288at7147	1045274_1045874_+|1046084_1046649_+
32288at7147	Duplicated	ptg000279l_1	1746835	1748210	-	1908	358	0.8689	0.8438177874186551	0	32288at7147	1747610_1748210_-|1746836_1747401_-
45475at7147	Single	ptg000070l_1	4907605	4910111	-	1268	259	0.5382	0.9770833333333333	0	45475at7147	4910001_4910111_-|4908932_4909375_-|4908640_4908841_-|4907606_4908354_-
7133at7147	Single	ptg000244l_1	1255744	1394707	-	3438	535	0.5816	1.0	0	7133at7147	1394603_1394707_-|1272268_1272707_-|1263586_1263846_-|1263130_1263455_-|1262239_1263065_-|1262050_1262151_-|1260249_1260556_-|1260130_1260184_-|1259158_1259982_-|1256038_1256385_-|1255745_1255966_-
28492at7147	Single	ptg000436l_1	1587057	1608499	-	1743	596	0.4304	1.0	0	28492at7147	1606888_1608499_-|1587937_1588186_-|1587058_1587865_-
45874at7147	Single	ptg000350l_1	1311510	1318699	+	1291	279	0.6542	1.0	0	45874at7147	1311511_1312281_+|1317409_1317615_+|1318490_1318699_+
65636at7147	Single	ptg000117l_1	5075510	5076001	-	603	105	0.877	0.976	0	65636at7147	5075952_5076001_-|5075761_5075889_-|5075511_5075697_-
53397at7147	Single	ptg000474l_1	2750855	2762799	+	989	160	0.8507	0.9212962962962963	0	53397at7147	2750856_2750990_+|2762125_2762291_+|2762362_2762503_+|2762581_2762799_+
69496at7147	Single	ptg000523l_1	1072591	1100462	+	523	170	0.55	0.972972972972973	0	69496at7147	1072592_1072680_+|1099267_1099642_+|1100391_1100462_+
13885at7147	Single	ptg000279l_1	3189534	3214960	+	2827	743	0.5771	0.9830508474576272	0	13885at7147	3189535_3189655_+|3199800_3200652_+|3212986_3214960_+
67511at7147	Single	ptg000004l_1	6056115	6061629	+	595	105	0.9344	0.7870967741935484	0	67511at7147	6056116_6056211_+|6056272_6056358_+|6061447_6061629_+
2315at7147	Single	ptg000140l_1	5673304	5681972	-	2533	666	0.4607	0.909967845659164	0	2315at7147	5681116_5681972_-|5680747_5681026_-|5680453_5680659_-|5680223_5680390_-|5675946_5676732_-|5675342_5675748_-|5675117_5675268_-|5674725_5675049_-|5674536_5674665_-|5674264_5674459_-|5673305_5673452_-
26419at7147	Single	ptg000409l_1	980163	1041137	+	1877	284	0.7878	0.9817767653758542	0	26419at7147	980164_980271_+|997710_997834_+|1015241_1015337_+|1034712_1034888_+|1034953_1035441_+|1035517_1035636_+|1040861_1040995_+|1041060_1041137_+
9202at7147	Single	ptg000508l_1	1101163	1117346	-	2054	556	0.5276	1.0	0	9202at7147	1117252_1117346_-|1110364_1110418_-|1108561_1108612_-|1108296_1108444_-|1108076_1108231_-|1107874_1107998_-|1107580_1107808_-|1106348_1107394_-|1101164_1101577_-
35021at7147	Single	ptg000329l_1	3354347	3367939	+	1844	537	0.4861	0.9885786802030457	0	35021at7147	3354348_3355183_+|3355311_3356095_+|3367026_3367831_+|3367928_3367939_+
41421at7147	Single	ptg000121l_1	1291382	1317874	-	861	220	0.5791	0.9411764705882353	0	41421at7147	1317841_1317874_-|1317475_1317781_-|1291899_1292268_-|1291747_1291831_-|1291383_1291462_-
49533at7147	Single	ptg000308l_1	1801940	1857697	-	892	224	0.4154	0.9863945578231292	0	49533at7147	1857545_1857697_-|1817131_1817247_-|1816649_1816927_-|1816500_1816586_-|1803049_1803545_-|1801941_1802157_-
22575at7147	Single	ptg000447l_1	520673	522092	+	2363	395	0.9641	0.3010821133036283	0	22575at7147	520674_522092_+
28693at7147	Single	ptg000300l_1	2754086	2808380	+	1258	291	0.3916	0.9797619047619047	0	28693at7147	2754087_2754191_+|2775778_2775927_+|2785627_2786460_+|2786960_2787130_+|2787228_2787424_+|2787489_2787762_+|2808027_2808380_+
2421at7147	Single	ptg000313l_1	5549250	5553681	-	4978	1035	0.6885	1.0	0	2421at7147	5553064_5553681_-|5552863_5553000_-|5552204_5552796_-|5551969_5552145_-|5550883_5551909_-|5550695_5550824_-|5550347_5550635_-|5550099_5550286_-|5549251_5550017_-
17803at7147	Single	ptg000002l_1	8036362	8049003	+	2088	426	0.6978	0.9262820512820513	0	17803at7147	8036363_8036536_+|8036613_8036767_+|8045487_8045719_+|8045986_8046135_+|8046596_8047140_+|8047205_8047467_+|8048790_8049003_+
63427at7147	Duplicated	ptg000151l_1	376479	376911	-	732	131	0.8819	1.0	0	63427at7147	376480_376911_-
63427at7147	Duplicated	ptg000294l_1	372370	372802	-	732	131	0.8819	1.0	0	63427at7147	372371_372802_-
50053at7147	Single	ptg000133l_1	2133767	2134565	+	427	180	0.3933	0.936	0	50053at7147	2133768_2134118_+|2134206_2134565_+
52038at7147	Single	ptg000105l_1	5157193	5157904	-	667	186	0.5105	0.8943396226415095	0	52038at7147	5157194_5157904_-
60950at7147	Single	ptg000083l_1	3048415	3077347	-	900	203	0.3188	0.9483870967741935	0	60950at7147	3076434_3077347_-|3069378_3070207_-|3049205_3049367_-|3048416_3049139_-
28735at7147	Single	ptg000431l_1	4731117	4753685	-	1196	323	0.4116	0.9937791601866252	0	28735at7147	4753611_4753685_-|4733491_4733657_-|4731628_4732993_-|4731259_4731553_-|4731118_4731182_-
17194at7147	Single	ptg000069l_1	3033350	3044115	+	2473	590	0.577	0.9540636042402827	0	17194at7147	3033351_3033527_+|3033855_3034160_+|3034229_3034904_+|3042904_3043391_+|3043602_3043897_+|3043965_3044115_+
22781at7147	Single	ptg000349l_1	3684376	3685873	+	1570	375	0.5621	0.5107252298263534	0	22781at7147	3684377_3685873_+
4801at7147	Single	ptg000015l_1	5074109	5129191	+	7519	942	0.6968	1.0	0	4801at7147	5074110_5074595_+|5074946_5076421_+|5076565_5076701_+|5076760_5076921_+|5077082_5077552_+|5077614_5077785_+|5085814_5086093_+|5108308_5108957_+|5116862_5118040_+|5118165_5118283_+|5118349_5118510_+|5118586_5119146_+|5119208_5119379_+|5128916_5129191_+
37703at7147	Single	ptg000066l_1	3489002	3529263	+	2546	535	0.5845	1.0	0	37703at7147	3489003_3489484_+|3494812_3495032_+|3495091_3495619_+|3527712_3527767_+|3527840_3528328_+|3528411_3528597_+|3528660_3529263_+
26918at7147	Single	ptg000265l_1	392529	420272	+	2458	788	0.522	0.9604628736740598	0	26918at7147	392530_393033_+|407494_407808_+|407874_408126_+|408192_408602_+|408911_409257_+|409374_409580_+|409802_409921_+|409980_410388_+|410453_410609_+|410689_410812_+|420120_420272_+
75336at7147	Single	ptg000052l_1	11681159	11681673	+	259	81	0.4472	1.0	0	75336at7147_1	11681160_11681231_+|11681311_11681356_+|11681423_11681673_+
36621at7147	Single	ptg000293l_1	1265799	1316493	+	849	244	0.4707	0.97911227154047	0	36621at7147_6	1265800_1265957_+|1288737_1288840_+|1288895_1289307_+|1308364_1308513_+|1308571_1308667_+|1316327_1316493_+
38001at7147	Single	ptg000200l_1	6357735	6397210	+	933	253	0.4776	1.0	0	38001at7147_7	6357736_6357895_+|6390681_6390796_+|6396088_6396365_+|6396643_6397210_+
40653at7147	Single	ptg000350l_1	165956	167685	+	1060	207	0.4928	1.0	0	40653at7147_1	165957_165992_+|166252_167685_+
45052at7147	Single	ptg000102l_1	8518060	8556459	+	1317	215	0.7552	1.0	0	45052at7147_1	8518061_8518134_+|8528064_8528156_+|8539835_8539928_+|8547609_8547904_+|8547985_8548205_+|8548274_8548365_+|8556244_8556353_+|8556435_8556459_+
9673at7147	Single	ptg000296l_1	3770267	3784679	+	2001	529	0.5942	0.844632768361582	0	9673at7147_1	3770268_3770807_+|3783002_3783160_+|3783237_3783344_+|3783413_3783545_+|3783605_3784189_+|3784256_3784499_+|3784580_3784679_+
56902at7147	Duplicated	ptg000156l_1	521890	536369	-	809	215	0.5336	0.878125	0	56902at7147_0	535925_536369_-|535561_535712_-|521891_522136_-
56902at7147	Duplicated	ptg000024l_1	867544	883171	-	808	215	0.5355	0.875	0	56902at7147_0	882730_883171_-|881335_881486_-|867545_867790_-
29994at7147	Duplicated	ptg000219l_1	4297829	4300955	+	1566	471	0.4552	1.0	0	29994at7147_6	4297830_4298061_+|4299109_4299929_+|4299987_4300955_+
29994at7147	Duplicated	ptg000470l_1	1754366	1757529	-	1530	473	0.4477	1.0	0	29994at7147_6	1757274_1757529_-|1755396_1756216_-|1754367_1755335_-
71142at7147	Single	ptg000258l_1	2198808	2199274	+	600	101	0.8473	1.0	0	71142at7147_0	2198809_2198837_+|2198911_2199274_+
37432at7147	Single	ptg000140l_1	9326512	9328840	-	1270	384	0.5372	0.982	0	37432at7147_5	9328530_9328840_-|9328307_9328471_-|9326513_9327485_-
29006at7147	Duplicated	ptg000011l_1	3211415	3236228	+	1159	308	0.4972	1.0	0	29006at7147_5	3211416_3211869_+|3235168_3235290_+|3235358_3235675_+|3235736_3236228_+
